file_path,whisper_text,pathumma_text,speaker,whisper_phonemes,pathumma_phonemes
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0086.wav, 최근에 재미있게 본 드라마나 영화 추천 이거 많이 추천해도 되나요?,อ่ะ สิ่งที่เกิดขึ้นในช่วงนี้ คือ คำสั่งหน่อย หรือคำสั่งอื่น,IU,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 3744, 4, 3169, 4, 667, 4, 530, 4, 3421, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0087.wav, 본방사수를 기다리며 보고 있는 드라마는 1타 강사 스캔들 이렇게 기분 좋아지게 하는 드라마 너무 좋아 이러면서 잠이 든 기억이 있어서 1타 강사 스캔들 되게 좋아하고 요즘 저한테 의미가 큰 영화인데 에브리싱 에브리웨어 오래번스라는 영화를 너무너무너무너무 재밌게 봐서 그 영화를 좋아하는 사람과 대화를 하면 정말 오랫동안 쉼 없이 얘기할 것 같아요,คำถามที่ฉันคิดถึงการดูดราม่าคือ สแกนดล คำถามที่ทำให้ฉันสนุกมาก ฉันชอบคำถามนี้ ฉันชอบคำถามสแกนดล คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน คำถามที่ฉันคิดถึงกัน,IU,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 521, 4, 3087, 4, 523, 4, 980, 4, 981, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 4, 522, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0088.wav, 그게 뭐 어떻게 좋았어? 너는 어떤 게 좋았어? 너는 어떤 주제가 좋았어? 너는 어디에서 그런 공감을 받았어? 그 영화를 정말 좋아하시는 분이라면 너무 쉽게 대화가 될 것 같아요. 너무 첫 만남에서부터 제가 막 적극적으로 헉! 궁금해할 것 같아요.,แล้วมันเป็นอะไรที่ดี มันเป็นอะไรที่ดี มันเป็นเรื่องอะไรที่ดี มันเป็นเรื่องที่สำคัญที่สุด ถ้าคุณชอบคลิปนั้นจริงๆ คงจะสัมเกตุการณ์ได้ดี ตั้งแต่เมื่อพบกันแรก ฉันก็จะต้องสนใจมากขึ้น,IU,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 5104, 4, 2556, 4, 2550, 4, 2551, 4, 1486, 4, 439, 4, 1366, 4, 960, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0089.wav, 저는 진?,ฉัน,IU,"[1, 4, 2]","[1, 1001, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0090.wav, 진짜로,เจ้า ลูก,IU,"[1, 2]","[1, 3965, 4, 2953, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0091.wav, 매일 볼 수 있어요,แม่ยูเบอร์สิ่งสวย,IU,"[1, 4, 4, 4, 2]","[1, 4946, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0092.wav, 사실은 그 영화 감독님한테,จริงแล้วคือคุณก็คือภาพที่ผมรู้สึก,IU,"[1, 4, 4, 4, 2]","[1, 901, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0093.wav, 한 주도 썼어요. 보내지도 않았죠.,ทั้งจุดก็ซ่อสต้อยบ่นให้จริง,IU,"[1, 4, 4, 4, 4, 2]","[1, 1556, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0094.wav, 한 가지만 더 추천하자면 너무 요즘 진짜 재밌게 본 게 많아서 더글로리도 최근에 재밌게 봤고 시즌2를 기다리고 있습니다.,สักอย่างหนึ่งที่สำคัญก็คือ เราเจอเยอะมากเลย และเราเจอเยอะในเกมเท่าเดียวกัน และเรารอเดินสัปดาห์ที่สอง,IU,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 3100, 4, 4363, 4, 4964, 4, 4965, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0095.wav, 음... 사실...,อืม,IU,"[1, 4, 2]","[1, 3721, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0096.wav, 32살의 이야기로 기획해둔 앨범이 있거든요? 원래 기준으로는 내년이잖아요. 거기에 대한 계획도 있었어요. 최근에 한국이 나이가 만 나이로 바뀐다.,มีอัลบั้มที่เราตั้งใจมากกว่า 32 ปี แต่ก็คือปีหน้าที่จะมาแล้ว มันก็มีแนวความต้องการต่อไปของพวกนั้น แต่พวกเขาบอกว่า ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปีที่มาก ในปี,IU,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 2704, 4, 4, 2020, 4, 4632, 4, 2421, 4, 4704, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5377, 4, 5300, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0097.wav, 그러면 1년을 더?,คุณหมอนยืนยันว่าโทษ,IU,"[1, 4, 4, 2]","[1, 707, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0098.wav, 묵혀야 되나? 그냥 32... 이런 거는 조금...,มุกเข้าไปแล้วนะเพราะฉะนั้นสรุปเดือนอีกนึงก็น่าจะ,IU,"[1, 4, 4, 4, 4, 4, 4, 2]","[1, 2725, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0099.wav, 뒤로 빼고 그냥 낼까? 내고 싶을 때? 뭐 이런 생각도 들고 서전 하나가 아니라 서전 두 개,กลับไปแล้วก็แค่แก้กันหรือแก้กันอยากแก้กันอะไรอย่างนี้ก็คิดอยู่แล้ว,IU,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 327, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0100.wav, 그게 굉장히 근데 그 앨범에 스포일러가 될 수 있어서 딱 밝힐 수는 없지만 32이어야만 하는 이유가 저한테는 있어요,แต่นั่นก็คงจะเป็นสโปรยอล์กในอัลบั้มนั้น ฉันไม่ได้แก้แต่ว่าที่ฉันต้องเป็น 32 คนก็คือ,IU,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 4685, 4, 1000, 4, 4, 444, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0101.wav, 어차피 저의 기준이니까 그 정도는 바뀔 수도 있다 아무튼 근데 32살을 계획해둔 앨범이 있다,แต่ก็คือตัวของฉันก็ต้องเปลี่ยนแบบนั้นก็ได้แต่ยังไงมันมีอัลบั้มที่เก็บตั้ง 32 ปี,IU,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 4647, 4, 4, 2020, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0102.wav, 이상 아이유의 포스트잇 인터뷰를 마치도록 하겠습니다. 이렇게 아직 많은 질문이 남았는데 요거밖에 못해서 좀 아쉽지만 구찌와 아이유가 재밌게 촬영한 가사 3월호,ก็คือคำตอบของอายูที่สำคัญของเราที่สุดก็คือ พูดถึงกับคำตอบที่สำคัญที่สุด แต่ก็ไม่ได้สำคัญกับคำตอบที่สุด แต่ก็คือ คำตอบที่สุดของกับอายู คือ พูดถึงกับกาดาษ 3 เมื่อเดียว,IU,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 204, 4, 2359, 4, 4625, 4, 4631, 4, 520, 4, 667, 4, 2358, 4, 4, 4278, 2]"
IU/dataset/wCbUWU4l_Ko/SPEAKER_01_sent_0103.wav, 정말 새로운 시도를 많이 했는데요. 이 인터뷰도 재밌게 봐주시고 두루두루 궁금해해주시고 기대 많이 해주시면 감사하겠습니다. 감사합니다.,เราทำการทดสอบให้กันมาก ขอบคุณว่าความสนใจของเราได้ดีขึ้น และขอบคุณว่าคุณกำลังใจกันและคุณกำลังต้องการความสนใจของเราได้ดีขอบคุณ,IU,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 4329, 4, 397, 4, 4950, 2]"
IVE/dataset/b_ygRc5qOPc/SPEAKER_01_sent_0000.wav, Hmm.,อืม,IVE,"[1, 43, 19, 53, 9, 2]","[1, 3721, 2]"
IVE/dataset/b_ygRc5qOPc/SPEAKER_01_sent_0001.wav, 실종 아동을 찾습니다.,เชิ่น สิ่ง อา ดอง ชัด สิบ สาม สิบ สอง สาม สิบ สอง สาม สิบ สอง สาม สอง สาม สอง สาม สอง สาม สอง สาม สอง สาม สอง สาม สอง สาม สอง สาม สอง สอง สาม สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง สอง,IVE,"[1, 4, 4, 2]","[1, 3970, 4, 3177, 4, 3652, 4, 1164, 4, 1021, 4, 3154, 4, 3126, 4, 3154, 4, 3042, 4, 3126, 4, 3154, 4, 3042, 4, 3126, 4, 3154, 4, 3042, 4, 3126, 4, 3042, 4, 3126, 4, 3042, 4, 3126, 4, 3042, 4, 3126, 4, 3042, 4, 3126, 4, 3042, 4, 3126, 4, 3042, 4, 3126, 4, 3042, 4, 3126, 4, 3042, 4, 3126, 4, 3042, 4, 3042, 4, 3126, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 4, 3042, 2]"
IVE/dataset/b_ygRc5qOPc/SPEAKER_01_sent_0002.wav, 위 어린이를 목격하신 분들께서는 가까운 파출소나 112에 신고 바라며 실종 아동들에 대한 많은 관심 부탁드리겠습니다.,วิ เออริน อิ ร โมะ เกือบ คัส น บุญ เกษม นั้น คง จะ ไป ประชาชน หรือ ไป สังเกต ข้อมูล ของ พวก พวก นั้น และ จะ ไป สังเกต ให้ ความ สำคัญ ของ พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวก พวด พวด ทสสสสสสสสสสสสสสสสสสสสสสสสสสสสสสสสสกกกกกกกกกกกกกกกกกกกกก,IVE,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 3013, 4, 4536, 4, 3673, 4, 2809, 4, 5259, 4, 3798, 4, 508, 4, 1765, 4, 1879, 4, 161, 4, 1786, 4, 441, 4, 907, 4, 5408, 4, 2024, 4, 3441, 4, 5408, 4, 3104, 4, 431, 4, 390, 4, 2268, 4, 2268, 4, 1786, 4, 4969, 4, 907, 4, 5408, 4, 3104, 4, 5625, 4, 816, 4, 3130, 4, 390, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2268, 4, 2269, 4, 2269, 4, 3065, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0000.wav, 저는 완전,ก็เนี่ยวันจน,IVE,"[1, 4, 2]","[1, 232, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0001.wav, 집순이입니다,จิบซุนนี่ มี ดา,IVE,"[1, 2]","[1, 941, 4, 2720, 4, 1167, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0002.wav, 집콕하는 게,จิ๊กคุก ค่ะ นี่ มัน แก,IVE,"[1, 4, 2]","[1, 944, 4, 820, 4, 1825, 4, 2606, 4, 4585, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0003.wav, 제일 큰 힐링이어서 빨리 입어야지!,เจ๊ ขึ้น ฮิลลิ่ง อีก หนึ่ง เลย ค่ะ รีบ ไป จิ,IVE,"[1, 4, 4, 4, 4, 2]","[1, 3966, 4, 426, 4, 3774, 4, 3706, 4, 3234, 4, 4452, 4, 820, 4, 2844, 4, 5408, 4, 930, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0004.wav, music,เกิด วัน ไหน,IVE,"[1, 53, 74, 71, 75, 44, 51, 2]","[1, 3785, 4, 3005, 4, 5301, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0005.wav, 안녕하세요 얼로우 구독자 여러분,อันนี้ก็คืออันตรายของเรา,IVE,"[1, 4, 4, 4, 2]","[1, 3609, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0006.wav, 장은영입니다.,ทางวงแห่ง นี้,IVE,"[1, 2]","[1, 1575, 4, 1829, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0007.wav, 네 오늘 제가 에스카 얼루어를 통해서 여러분들께 인사를 드리게 되었는데요,วันนี้ฉันจะมาบอกคำสั่งของคุณผู้ชมโดยเอสคาเออรูเอา,IVE,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 2987, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0008.wav, 현장에 계신 스태프분들께서 궁금하신 점에 질문을 주셨다고 합니다.,เจ้าหน้าที่ที่อยู่ในการทำงานของเราได้คำถามถึงเรื่องที่เราต้องสอบถาม,IVE,"[1, 4, 4, 4, 4, 4, 4, 4, 2]","[1, 3962, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0009.wav, 너무 궁금해서 지금 바로 확인해볼게요.,เกรงกว่ามาดูกันดีกว่า,IVE,"[1, 4, 4, 4, 4, 2]","[1, 3799, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0010.wav, 네,เด็ก,IVE,"[1, 2]","[1, 4014, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0011.wav, 첫 번째 질문,ชอบ ป้อน เจ๊ จิ๋ว,IVE,"[1, 4, 4, 2]","[1, 1016, 4, 2043, 4, 3966, 4, 946, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0012.wav, 오늘의 TMI,อุณหภูมิ ที่ ใหม่,IVE,"[1, 4, 66, 49, 2]","[1, 3732, 4, 1703, 4, 5302, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0013.wav, 음 저는 오늘,อืม ฉัน เออ เน้,IVE,"[1, 4, 4, 2]","[1, 3721, 4, 1001, 4, 4537, 4, 4069, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0014.wav, 바닐라 향이 나는,พาณิชย์ลายังงีดาเน่น,IVE,"[1, 4, 4, 2]","[1, 2310, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0015.wav, 향수를 뿌리고 왔습니다.,แห่ง สี่ ริ บู สิบ สาม สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สิบ สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สี่ บู สิม สิม สิม สิม สิม สิม สิม สิมสิมสินกกกกกกกกกกกกกกกกกกกกกกกก,IVE,"[1, 4, 4, 2]","[1, 5195, 4, 3192, 4, 2838, 4, 1939, 4, 3154, 4, 3126, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3154, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3192, 4, 1939, 4, 3156, 4, 3156, 4, 3156, 4, 3156, 4, 3156, 4, 3156, 4, 3156, 4, 3155, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0016.wav, 궁금하시죠?,คุณก็มีชัด,IVE,"[1, 2]","[1, 697, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0017.wav, 오늘의 출근송,อุณหฤทธิ์ช่วยขึ้นส่ง,IVE,"[1, 4, 2]","[1, 3733, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0018.wav, 마일리 사이로스의 Flowers,ไมลี ไซโรส ฟลาวร์ร์ร์ส,IVE,"[1, 4, 4, 41, 52, 25, 36, 75, 2]","[1, 5417, 4, 5361, 4, 2399, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0019.wav, 라는 곡을 듣고 왔어요.,ด้านหนึ่งโคเก็ตกว่าแสบ,IVE,"[1, 4, 4, 4, 2]","[1, 1198, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0020.wav, 오늘 촬영 어때요? 가장 마음에 드는 컷은?,วัน นี้ ช่วง ย่อย แบบ เอา ตี อะ ขยัน ว่า แม่ ตี นึง ค่ะ ซึ่ง,IVE,"[1, 4, 4, 4, 4, 4, 4, 2]","[1, 3005, 4, 1829, 4, 1077, 4, 2787, 4, 4910, 4, 4565, 4, 1393, 4, 3580, 4, 407, 4, 3028, 4, 4947, 4, 1393, 4, 1834, 4, 820, 4, 1153, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0021.wav, 오늘 촬영 아주,อันนี้ใช่หรือไม่อาจเจอ,IVE,"[1, 4, 4, 2]","[1, 3627, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0022.wav, 무탈하게 재밌게 촬영을 했는데,มุทาราเก่งเจ๋งเก่งแชร์เรื่องนี้,IVE,"[1, 4, 4, 4, 2]","[1, 2724, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0023.wav, 그 중 제일 마음에 들었던 컷은,คือจึงเกิดมากขึ้นก็คือ,IVE,"[1, 4, 4, 4, 4, 4, 2]","[1, 561, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0024.wav, 얼로를 통해서,ออโล่ โทรศัพท์,IVE,"[1, 4, 2]","[1, 3493, 4, 5242, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0025.wav, 확인해주세요,ข้าว จี พลิก ไม่ ดี จริง สิ,IVE,"[1, 2]","[1, 438, 4, 948, 4, 2386, 4, 5581, 4, 1179, 4, 939, 4, 3145, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0026.wav,,ฮึ,IVE,,"[1, 3775, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0027.wav, 정말 실물 최고!,ทำไมซีลิมอนส์ชื่อโกะ,IVE,"[1, 4, 4, 2]","[1, 1593, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0028.wav, 이렇게 완벽한 장훈양도 콤플렉스가 있나요?,แบบนี้แบบสำเร็จจังหวังยังมีความสำเร็จไหม,IVE,"[1, 4, 4, 4, 4, 2]","[1, 4862, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0029.wav, 일단 너무 감사합니다. 너무 감사하고,ติตาโนโมขำซาบีตาโนโมขำซากู,IVE,"[1, 4, 4, 4, 4, 2]","[1, 1388, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0030.wav, 음.. 사실 콤플렉스라기보다는,อืม สัจจะคอมเพอร์เร็กซ์ระกับว่า,IVE,"[1, 4, 4, 2]","[1, 3721, 4, 3105, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0031.wav, 음.. 얼굴이,อืม ออล ก็ ดี,IVE,"[1, 4, 2]","[1, 3721, 4, 3508, 4, 338, 4, 1179, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0032.wav, 너무 많이 붙지 않을 정도만?,เยอะมาก,IVE,"[1, 4, 4, 4, 4, 2]","[1, 4288, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0033.wav, 신경 쓰는 것 같아요,สิ่งที่ฉันต้องสนใจ,IVE,"[1, 4, 4, 4, 2]","[1, 3162, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0034.wav, 내가 볼살이 있는 편이라,แล้วก็ บุษริ หนึ่ง พรื่อ นิรัมย์,IVE,"[1, 4, 4, 4, 2]","[1, 5039, 4, 1935, 4, 3234, 4, 2382, 4, 1800, 2]"
IVE/dataset/_037bSnAyRg/SPEAKER_01_sent_0035.wav, 그런 거?,คือลง,IVE,"[1, 4, 2]","[1, 606, 2]"
